id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-1210541,2024-01-08,000001,Vente,316000,41,,RUE DU MOULIN VERT,6606,75014,75114,Paris 14e Arrondissement,75,,,75114000CR0118,,,60,,7,33.11,,,,,,,2,2,Appartement,34,1,,,,,,2.321892,48.830134
2024-1210541,2024-01-08,000001,Vente,316000,41,,RUE DU MOULIN VERT,6606,75014,75114,Paris 14e Arrondissement,75,,,75114000CR0118,,,60,,7,33.11,,,,,,,2,3,Dépendance,,0,,,,,,2.321892,48.830134
2024-1210544,2024-01-04,000001,Vente,570476,10,,RUE POINSOT,7546,75014,75114,Paris 14e Arrondissement,75,,,75114000AI0062,,,152,47.92,222,,,,,,,,2,3,Dépendance,,0,,,,,,2.322882,48.840862
2024-1210544,2024-01-04,000001,Vente,570476,10,,RUE POINSOT,7546,75014,75114,Paris 14e Arrondissement,75,,,75114000AI0062,,,152,47.92,222,,,,,,,,2,2,Appartement,46,2,,,,,,2.322882,48.840862
2024-1210544,2024-01-04,000001,Vente,570476,10,,RUE POINSOT,7546,75014,75114,Paris 14e Arrondissement,75,,,75114000AI0062,,,152,47.92,222,,,,,,,,2,3,Dépendance,,0,,,,,,2.322882,48.840862
2024-1210544,2024-01-04,000001,Vente,570476,10,,RUE POINSOT,7546,75014,75114,Paris 14e Arrondissement,75,,,75114000AI0062,,,152,47.92,222,,,,,,,,2,3,Dépendance,,0,,,,,,2.322882,48.840862
2024-1210568,2024-01-05,000001,Vente,480000,135,,RUE D ALESIA,0143,75014,75114,Paris 14e Arrondissement,75,,,75114000CS0059,,,172,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.321522,48.829274
2024-1210568,2024-01-05,000001,Vente,480000,135,,RUE D ALESIA,0143,75014,75114,Paris 14e Arrondissement,75,,,75114000CS0059,,,242,,438,62.72,,,,,,,2,2,Appartement,62,2,,,,,,2.321522,48.829274
2024-1210568,2024-01-05,000001,Vente,480000,135,,RUE D ALESIA,0143,75014,75114,Paris 14e Arrondissement,75,,,75114000CS0059,,,242,,438,62.72,,,,,,,2,3,Dépendance,,0,,,,,,2.321522,48.829274
2024-1210575,2024-01-04,000001,Vente,515000,131,,RUE DIDOT,2794,75014,75114,Paris 14e Arrondissement,75,,,75114000CY0029,,,32,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.313821,48.826682
2024-1210575,2024-01-04,000001,Vente,515000,131,,RUE DIDOT,2794,75014,75114,Paris 14e Arrondissement,75,,,75114000CY0029,,,9,55.19,,,,,,,,,1,3,Dépendance,,0,,,,,,2.313821,48.826682
2024-1210575,2024-01-04,000001,Vente,515000,131,,RUE DIDOT,2794,75014,75114,Paris 14e Arrondissement,75,,,75114000CY0029,,,9,55.19,,,,,,,,,1,2,Appartement,54,3,,,,,,2.313821,48.826682
2024-1210576,2024-01-11,000001,Vente,175000,59,,BD BRUNE,1333,75014,75114,Paris 14e Arrondissement,75,,,75114000CY0028,,,222,21.02,,,,,,,,,1,2,Appartement,20,1,,,,,,2.310601,48.826935
2024-1210600,2024-01-08,000001,Vente,367000,35,,RUE PERNETY,7277,75014,75114,Paris 14e Arrondissement,75,,,75114000CP0056,,,14,35.01,15,,,,,,,,2,2,Appartement,36,3,,,,,,2.319009,48.833239
2024-1210609,2024-01-15,000001,Vente,120000,12,,AV DU GENERAL LECLERC,4063,75014,75114,Paris 14e Arrondissement,75,,,75114000CL0029,,,61,13.66,,,,,,,,,1,2,Appartement,9,1,,,,,,2.330666,48.833064
2024-1210615,2024-01-10,000001,Vente,557000,3,,RUE SOPHIE GERMAIN,9027,75014,75114,Paris 14e Arrondissement,75,,,75114000BR0127,,,23,,8,56.01,,,,,,,2,2,Appartement,54,4,,,,,,2.330906,48.830637
2024-1210615,2024-01-10,000001,Vente,557000,3,,RUE SOPHIE GERMAIN,9027,75014,75114,Paris 14e Arrondissement,75,,,75114000BR0127,,,23,,8,56.01,,,,,,,2,3,Dépendance,,0,,,,,,2.330906,48.830637
2024-1210623,2024-01-08,000001,Vente,117000,10,,VLA SAINT JACQUES,8649,75014,75114,Paris 14e Arrondissement,75,,,75114000BQ0049,,,7,9.1,8,9.09,,,,,,,2,2,Appartement,17,1,,,,,,2.334782,48.832531
2024-1210634,2024-01-10,000001,Vente,85000,15,,AV REILLE,8105,75014,75114,Paris 14e Arrondissement,75,,,75114000AW0035,,,22,9.01,,,,,,,,,1,3,Dépendance,,0,,,,,,2.340822,48.825185
2024-1210664,2024-01-11,000001,Vente,1010000,2,,RUE PAUL FORT,7158,75014,75114,Paris 14e Arrondissement,75,,,75114000BV0163,,,61,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.330554,48.82378
2024-1210664,2024-01-11,000001,Vente,1010000,2,,RUE PAUL FORT,7158,75014,75114,Paris 14e Arrondissement,75,,,75114000BV0163,,,16,88.41,25,,,,,,,,2,2,Appartement,91,4,,,,,,2.330554,48.82378
2024-1210664,2024-01-11,000001,Vente,1010000,2,,RUE PAUL FORT,7158,75014,75114,Paris 14e Arrondissement,75,,,75114000BV0163,,,16,88.41,25,,,,,,,,2,3,Dépendance,,0,,,,,,2.330554,48.82378
2024-1210664,2024-01-11,000001,Vente,1010000,2,,RUE PAUL FORT,7158,75014,75114,Paris 14e Arrondissement,75,,,75114000BV0163,,,49,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.330554,48.82378
2024-1210692,2024-01-08,000001,Vente,670000,35,,RUE DES ARTISTES,0484,75014,75114,Paris 14e Arrondissement,75,,,75114000BM0068,,,43,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334871,48.826195
2024-1210692,2024-01-08,000001,Vente,670000,35,,RUE DES ARTISTES,0484,75014,75114,Paris 14e Arrondissement,75,,,75114000BM0068,,,51,,66,,,,,,,,2,2,Appartement,72,4,,,,,,2.334871,48.826195
2024-1210692,2024-01-08,000001,Vente,670000,35,,RUE DES ARTISTES,0484,75014,75114,Paris 14e Arrondissement,75,,,75114000BM0068,,,51,,66,,,,,,,,2,3,Dépendance,,0,,,,,,2.334871,48.826195
2024-1210695,2024-01-12,000001,Vente,750000,70,,BD EDGAR QUINET,3116,75014,75114,Paris 14e Arrondissement,75,,,75114000AH0018,,,17,60.9,38,,41,,,,,,3,3,Dépendance,,0,,,,,,2.323697,48.841886
2024-1210695,2024-01-12,000001,Vente,750000,70,,BD EDGAR QUINET,3116,75014,75114,Paris 14e Arrondissement,75,,,75114000AH0018,,,17,60.9,38,,41,,,,,,3,2,Appartement,59,2,,,,,,2.323697,48.841886
2024-1210696,2024-01-15,000001,Vente,178000,18,,RUE PAUL FORT,7158,75014,75114,Paris 14e Arrondissement,75,,,75114000BV0121,,,36,,,,,,,,,,1,2,Appartement,23,2,,,,,,2.329267,48.823995
2024-1210711,2024-01-05,000001,Vente,707270,120,B,AV DU GENERAL LECLERC,4063,75014,75114,Paris 14e Arrondissement,75,,,75114000BW0051,,,269,,277,,,,,,,,2,3,Dépendance,,0,,,,,,2.325102,48.825224
2024-1210711,2024-01-05,000001,Vente,707270,120,B,AV DU GENERAL LECLERC,4063,75014,75114,Paris 14e Arrondissement,75,,,75114000BW0051,,,269,,277,,,,,,,,2,2,Appartement,65,3,,,,,,2.325102,48.825224
2024-1210711,2024-01-05,000001,Vente,707270,120,B,AV DU GENERAL LECLERC,4063,75014,75114,Paris 14e Arrondissement,75,,,75114000BW0051,,,328,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.325102,48.825224
2024-1210713,2024-01-11,000001,Vente,294000,51,,RUE DU COUEDIC,2955,75014,75114,Paris 14e Arrondissement,75,,,75114000BR0081,,,58,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.330153,48.829876
2024-1210713,2024-01-11,000001,Vente,294000,51,,RUE DU COUEDIC,2955,75014,75114,Paris 14e Arrondissement,75,,,75114000BR0081,,,61,47.61,81,,,,,,,,2,2,Appartement,30,2,,,,,,2.330153,48.829876
2024-1210713,2024-01-11,000001,Vente,294000,51,,RUE DU COUEDIC,2955,75014,75114,Paris 14e Arrondissement,75,,,75114000BR0081,,,57,,,,,,,,,,1,2,Appartement,15,1,,,,,,2.330153,48.829876
2024-1210716,2024-01-09,000001,Vente,25000,5,,RUE D ALESIA,0143,75014,75114,Paris 14e Arrondissement,75,,,75114000AW0012,,,210,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.339403,48.826492
2024-1210724,2024-01-19,000001,Vente,27000,29,,BD EDGAR QUINET,3116,75014,75114,Paris 14e Arrondissement,75,,,75114000AI0005,,,131,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.322709,48.84128
2024-1210733,2024-01-08,000001,Vente,300000,2,,PAS DE LA TOUR DE VANVES,9367,75014,75114,Paris 14e Arrondissement,75,,,75114000CN0106,,,1,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,88,0,,,,,,2.323818,48.834546
2024-1210746,2024-01-10,000001,Vente,375609.75,35,,RUE BOULARD,1158,75014,75114,Paris 14e Arrondissement,75,,,75114000CL0067,,,10,,5,42.25,,,,,,,2,2,Appartement,45,3,,,,,,2.328279,48.832749
2024-1210746,2024-01-10,000001,Vente,375609.75,35,,RUE BOULARD,1158,75014,75114,Paris 14e Arrondissement,75,,,75114000CL0067,,,10,,5,42.25,,,,,,,2,3,Dépendance,,0,,,,,,2.328279,48.832749
2024-1210749,2024-01-17,000001,Vente,170000,159,,RUE RAYMOND LOSSERAND,8061,75014,75114,Paris 14e Arrondissement,75,,,75114000CV0005,,,1,,2,72.51,41,,,,,,3,4,Local industriel. commercial ou assimilé,82,0,,,,,,2.312377,48.830604
2024-1210787,2024-01-08,000001,Vente,1950000,112,,AV DU GENERAL LECLERC,4063,75014,75114,Paris 14e Arrondissement,75,,,75114000BW0012,,,2,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,75,0,,,,,,2.325518,48.825703
2024-1210787,2024-01-08,000001,Vente,1950000,112,,AV DU GENERAL LECLERC,4063,75014,75114,Paris 14e Arrondissement,75,,,75114000BW0012,,,1,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,248,0,,,,,,2.325518,48.825703
2024-1210793,2024-01-19,000001,Vente,1770000,15,,RUE GAZAN,4002,75014,75114,Paris 14e Arrondissement,75,,,75114000AY0009,,,29,135.08,30,,,,,,,,2,2,Appartement,140,5,,,,,,2.340796,48.823325
2024-1210793,2024-01-19,000001,Vente,1770000,15,,RUE GAZAN,4002,75014,75114,Paris 14e Arrondissement,75,,,75114000AY0009,,,80,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.340796,48.823325
2024-1210793,2024-01-19,000001,Vente,1770000,15,,RUE GAZAN,4002,75014,75114,Paris 14e Arrondissement,75,,,75114000AY0009,,,29,135.08,30,,,,,,,,2,3,Dépendance,,0,,,,,,2.340796,48.823325
2024-1210793,2024-01-19,000001,Vente,1770000,15,,RUE GAZAN,4002,75014,75114,Paris 14e Arrondissement,75,,,75114000AY0009,,,29,135.08,30,,,,,,,,2,3,Dépendance,,0,,,,,,2.340796,48.823325
