id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-1210533,2024-01-03,000001,Vente,600000,6,,RUE DES QUATRE VENTS,7940,75006,75106,Paris 6e Arrondissement,75,,,75106000AG0028,,,48,37.58,,,,,,,,,1,2,Appartement,38,1,,,,,,2.338214,48.851996
2024-1210555,2024-01-09,000001,Vente,398880,70,,RUE MAZARINE,6228,75006,75106,Paris 6e Arrondissement,75,,,75106000AC0026,,,72,31.11,,,,,,,,,1,3,Dépendance,,0,,,,,,2.337699,48.854276
2024-1210555,2024-01-09,000001,Vente,398880,70,,RUE MAZARINE,6228,75006,75106,Paris 6e Arrondissement,75,,,75106000AC0026,,,72,31.11,,,,,,,,,1,2,Appartement,30,2,,,,,,2.337699,48.854276
2024-1210579,2024-01-10,000001,Vente,225000,34,,RUE DAUPHINE,2595,75006,75106,Paris 6e Arrondissement,75,,,75106000AC0064,,,68,,,,,,,,,,1,2,Appartement,19,1,,,,,,2.338717,48.854628
2024-1210590,2024-01-08,000001,Vente,57000,99,,RUE DE SEVRES,8955,75006,75106,Paris 6e Arrondissement,75,,,75106000BD0035,,,1281,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.321273,48.84818
2024-1210606,2024-01-08,000001,Vente,1170310,8,,RUE CREBILLON,2426,75006,75106,Paris 6e Arrondissement,75,,,75106000AJ0059,,,2,,25,57.72,,,,,,,2,2,Appartement,60,1,,,,,,2.338212,48.849947
2024-1210614,2024-01-10,000001,Vente,1280000,4,,RUE CAROLINE WILLIAM HERSCHEL,1562,75006,75106,Paris 6e Arrondissement,75,,,75106000AP0014,,,5,73.1,58,,,,,,,,2,2,Appartement,79,4,,,,,,2.338105,48.84358
2024-1210614,2024-01-10,000001,Vente,1280000,4,,RUE CAROLINE WILLIAM HERSCHEL,1562,75006,75106,Paris 6e Arrondissement,75,,,75106000AP0014,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.338105,48.84358
2024-1210614,2024-01-10,000001,Vente,1280000,4,,RUE CAROLINE WILLIAM HERSCHEL,1562,75006,75106,Paris 6e Arrondissement,75,,,75106000AP0014,,,5,73.1,58,,,,,,,,2,3,Dépendance,,0,,,,,,2.338105,48.84358
2024-1210638,2024-01-05,000001,Vente,1200000,1,,RUE DE SAVOIE,8861,75006,75106,Paris 6e Arrondissement,75,,,75106000AE0029,,,25,,,,,,,,,,1,2,Appartement,21,2,,,,,,2.341979,48.854186
2024-1210638,2024-01-05,000001,Vente,1200000,1,,RUE DE SAVOIE,8861,75006,75106,Paris 6e Arrondissement,75,,,75106000AE0029,,,16,,,,,,,,,,1,2,Appartement,18,1,,,,,,2.341979,48.854186
2024-1210638,2024-01-05,000001,Vente,1200000,1,,RUE DE SAVOIE,8861,75006,75106,Paris 6e Arrondissement,75,,,75106000AE0029,,,13,,14,,15,,,,,,3,2,Appartement,36,2,,,,,,2.341979,48.854186
2024-1210657,2024-01-05,000001,Vente,60000,90,,RUE D ASSAS,0499,75006,75106,Paris 6e Arrondissement,75,,,75106000AS0014,,,287,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332899,48.843597
2024-1210691,2024-01-10,000001,Vente,28000,2,,RUE DU SABOT,8454,75006,75106,Paris 6e Arrondissement,75,,,75106000BI0084,,,72,,73,,74,,75,,77,,5,3,Dépendance,,0,,,,,,2.331225,48.852946
2024-1210703,2024-01-08,000001,Vente,1080000,11,,RUE DUPUYTREN,3021,75006,75106,Paris 6e Arrondissement,75,,,75106000AG0050,,,4,52.82,,,,,,,,,1,2,Appartement,50,3,,,,,,2.339287,48.851506
2024-1210703,2024-01-08,000001,Vente,1080000,11,,RUE DUPUYTREN,3021,75006,75106,Paris 6e Arrondissement,75,,,75106000AG0050,,,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.339287,48.851506
2024-1210721,2024-01-11,000001,Vente,50000,5,,RUE SAINT ROMAIN,8742,75006,75106,Paris 6e Arrondissement,75,,,75106000BD0030,,,50,,64,,,,,,,,2,3,Dépendance,,0,,,,,,2.320757,48.847949
2024-1210721,2024-01-11,000001,Vente,50000,5,,RUE SAINT ROMAIN,8742,75006,75106,Paris 6e Arrondissement,75,,,75106000BD0030,,,50,,64,,,,,,,,2,2,Appartement,28,1,,,,,,2.320757,48.847949
2024-1210740,2024-01-08,000001,Vente,200000,7,,RUE DE LA GRANDE CHAUMIERE,4274,75006,75106,Paris 6e Arrondissement,75,,,75106000AT0090,,,11,22.83,,,,,,,,,1,2,Appartement,24,1,,,,,,2.331109,48.842168
2024-1210744,2024-01-12,000001,Vente,296500,2,B,RUE DE VAUGIRARD,9624,75006,75106,Paris 6e Arrondissement,75,,,75106000AK0022,,,7,20.5,,,,,,,,,1,2,Appartement,25,2,,,,,,2.340282,48.848988
2024-1210747,2024-01-09,000001,Vente,352380,32,,RUE DU DRAGON,2925,75006,75106,Paris 6e Arrondissement,75,,,75106000BI0025,,,15,26.71,,,,,,,,,1,2,Appartement,27,1,,,,,,2.330177,48.85305
2024-1210760,2024-01-11,000001,Vente,300000,12,,RUE GIT-LE-COEUR,4199,75006,75106,Paris 6e Arrondissement,75,,,75106000AE0044,,,35,25.39,,,,,,,,,1,2,Appartement,31,2,,,,,,2.342098,48.853574
2024-1210764,2024-01-15,000001,Vente,1570000,6,,RUE DANTON,2551,75006,75106,Paris 6e Arrondissement,75,,,75106000AE0117,,,13,,22,78.37,,,,,,,2,2,Appartement,78,2,,,,,,2.341993,48.852745
2024-1210794,2024-01-10,000001,Vente,370000,17,,RUE BONAPARTE,1087,75006,75106,Paris 6e Arrondissement,75,,,75106000BM0085,,,44,31.19,,,,,,,,,1,2,Appartement,45,2,,,,,,2.334677,48.856066
2024-1210816,2024-01-10,000001,Vente,580000,19,,QUAI DES GRANDS AUGUSTINS,4284,75006,75106,Paris 6e Arrondissement,75,,,75106000AE0051,,,18,34.83,5,,6,,,,,,3,2,Appartement,33,2,,,,,,2.343256,48.854039
2024-1210816,2024-01-10,000001,Vente,580000,19,,QUAI DES GRANDS AUGUSTINS,4284,75006,75106,Paris 6e Arrondissement,75,,,75106000AE0051,,,18,34.83,5,,6,,,,,,3,3,Dépendance,,0,,,,,,2.343256,48.854039
2024-1210816,2024-01-10,000001,Vente,580000,19,,QUAI DES GRANDS AUGUSTINS,4284,75006,75106,Paris 6e Arrondissement,75,,,75106000AE0051,,,18,34.83,5,,6,,,,,,3,3,Dépendance,,0,,,,,,2.343256,48.854039
2024-1210835,2024-01-15,000001,Vente,1552000,3,,RUE LE VERRIER,5636,75006,75106,Paris 6e Arrondissement,75,,,75106000AR0023,,,105,,111,106.03,,,,,,,2,2,Appartement,106,6,,,,,,2.334647,48.842092
2024-1210835,2024-01-15,000001,Vente,1552000,3,,RUE LE VERRIER,5636,75006,75106,Paris 6e Arrondissement,75,,,75106000AR0023,,,105,,111,106.03,,,,,,,2,3,Dépendance,,0,,,,,,2.334647,48.842092
2024-1210844,2024-01-16,000001,Vente,22000,5,,RUE MIGNON,6349,75006,75106,Paris 6e Arrondissement,75,,,75106000AF0010,,,22,,,,,,,,,,1,2,Appartement,4,1,,,,,,2.341934,48.8521
