id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-1193220,2024-01-03,000001,Vente,426471,166,,AV PARMENTIER,7067,75010,75110,Paris 10e Arrondissement,75,,,75110000BJ0060,,,22,,,,,,,,,,1,2,Appartement,42,1,,,,,,2.370282,48.871532
2024-1193251,2024-01-10,000001,Vente,416000,218,,RUE DU FBG ST MARTIN,3522,75010,75110,Paris 10e Arrondissement,75,,,75110000BW0063,,,27,45.42,46,,,,,,,,2,2,Appartement,38,2,,,,,,2.364212,48.879972
2024-1193251,2024-01-10,000001,Vente,416000,218,,RUE DU FBG ST MARTIN,3522,75010,75110,Paris 10e Arrondissement,75,,,75110000BW0063,,,27,45.42,46,,,,,,,,2,3,Dépendance,,0,,,,,,2.364212,48.879972
2024-1193257,2024-01-08,000001,Vente,175000,247,,RUE DU FBG ST MARTIN,3522,75010,75110,Paris 10e Arrondissement,75,,,75110000AF0034,,,116,20.79,117,,120,,,,,,3,2,Appartement,20,2,,,,,,2.36665,48.882942
2024-1193257,2024-01-08,000001,Vente,175000,247,,RUE DU FBG ST MARTIN,3522,75010,75110,Paris 10e Arrondissement,75,,,75110000AF0034,,,116,20.79,117,,120,,,,,,3,3,Dépendance,,0,,,,,,2.36665,48.882942
2024-1193259,2024-01-05,000001,Vente,5500,34,,RUE DE CHABROL,1676,75010,75110,Paris 10e Arrondissement,75,,,75110000AL0079,,,64,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.352489,48.877149
2024-1193261,2024-01-09,000001,Vente,368000,207,,RUE LA FAYETTE,5240,75010,75110,Paris 10e Arrondissement,75,,,75110000AG0018,,,10,,84,,,,,,,,2,2,Appartement,40,2,,,,,,2.363693,48.881381
2024-1193264,2024-01-04,000001,Vente,85000,207,,RUE SAINT MAUR,8699,75010,75110,Paris 10e Arrondissement,75,,,75110000BL0009,,,161,,3,10.5,,,,,,,2,2,Appartement,19,1,,,,,,2.370995,48.872318
2024-1193272,2024-01-10,000001,Vente,378000,65,,RUE DU FBG DU TEMPLE,3508,75010,75110,Paris 10e Arrondissement,75,,,75110000BJ0032,,,2,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,60,0,,,,,,2.370435,48.870213
2024-1193272,2024-01-10,000001,Vente,378000,65,,RUE DU FBG DU TEMPLE,3508,75010,75110,Paris 10e Arrondissement,75,,,75110000BJ0032,,,8,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,46,0,,,,,,2.370435,48.870213
