id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-1193221,2024-01-08,000001,Vente,778000,76,,RUE VIEILLE DU TEMPLE,9783,75003,75103,Paris 3e Arrondissement,75,,,75103000AP0026,,,114,,,,,,,,,,1,2,Appartement,60,3,,,,,,2.36051,48.859577
2024-1193221,2024-01-08,000001,Vente,778000,76,,RUE VIEILLE DU TEMPLE,9783,75003,75103,Paris 3e Arrondissement,75,,,75103000AP0026,,,130,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.36051,48.859577
2024-1193221,2024-01-08,000001,Vente,778000,76,,RUE VIEILLE DU TEMPLE,9783,75003,75103,Paris 3e Arrondissement,75,,,75103000AP0026,,,130,,,,,,,,,,1,2,Appartement,63,3,,,,,,2.36051,48.859577
2024-1193221,2024-01-08,000001,Vente,778000,76,,RUE VIEILLE DU TEMPLE,9783,75003,75103,Paris 3e Arrondissement,75,,,75103000AP0026,,,114,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.36051,48.859577
2024-1193253,2024-01-03,000001,Vente,690000,21,,RUE DE POITOU,7572,75003,75103,Paris 3e Arrondissement,75,,,75103000AQ0075,,,12,,13,,14,,15,,16,,7,3,Dépendance,,0,,,,,,2.362689,48.861423
2024-1193253,2024-01-03,000001,Vente,690000,21,,RUE DE POITOU,7572,75003,75103,Paris 3e Arrondissement,75,,,75103000AQ0075,,,12,,13,,14,,15,,16,,7,2,Appartement,70,4,,,,,,2.362689,48.861423
2024-1193258,2024-01-05,000001,Vente,741000,119,,RUE DE TURENNE,9506,75003,75103,Paris 3e Arrondissement,75,,,75103000AJ0058,,,20,,7,,,,,,,,2,3,Dépendance,,0,,,,,,2.36444,48.863334
2024-1193258,2024-01-05,000001,Vente,741000,119,,RUE DE TURENNE,9506,75003,75103,Paris 3e Arrondissement,75,,,75103000AJ0058,,,20,,7,,,,,,,,2,2,Appartement,55,3,,,,,,2.36444,48.863334
2024-1193288,2024-01-08,000001,Vente,356521.75,55,,RUE NOTRE-DAME DE NAZARETH,6834,75003,75103,Paris 3e Arrondissement,75,,,75103000AB0088,,,105,30.33,21,,,,,,,,2,3,Dépendance,,0,,,,,,2.356315,48.867544
2024-1193288,2024-01-08,000001,Vente,356521.75,55,,RUE NOTRE-DAME DE NAZARETH,6834,75003,75103,Paris 3e Arrondissement,75,,,75103000AB0088,,,105,30.33,21,,,,,,,,2,3,Dépendance,,0,,,,,,2.356315,48.867544
2024-1193288,2024-01-08,000001,Vente,356521.75,55,,RUE NOTRE-DAME DE NAZARETH,6834,75003,75103,Paris 3e Arrondissement,75,,,75103000AB0088,,,105,30.33,21,,,,,,,,2,2,Appartement,29,2,,,,,,2.356315,48.867544
2024-1193301,2024-01-09,000001,Vente,8000,134,,RUE DE TURENNE,9506,75003,75103,Paris 3e Arrondissement,75,,,75103000AH0027,,,43,,,,,,,,,,1,2,Appartement,53,2,,,,,,2.365018,48.864622
2024-1193301,2024-01-09,000001,Vente,8000,134,,RUE DE TURENNE,9506,75003,75103,Paris 3e Arrondissement,75,,,75103000AH0027,,,43,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.365018,48.864622
2024-1193325,2024-01-04,000001,Vente,130331,45,,RUE DE TURENNE,9506,75003,75103,Paris 3e Arrondissement,75,,,75103000AN0022,,,37,,,,,,,,,,1,2,Appartement,11,1,,,,,,2.3642,48.857735
2024-1193345,2024-01-09,000001,Vente,515000,177,,RUE DU TEMPLE,9191,75003,75103,Paris 3e Arrondissement,75,,,75103000AE0033,,,12,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,58,0,,,,,,2.359892,48.865319
