id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-1210538,2024-01-05,000001,Vente,80000,14,,RUE AMELOT,0272,75011,75111,Paris 11e Arrondissement,75,,,75111000BH0021,,,380,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.369433,48.856502
2024-1210545,2024-01-03,000001,Vente,8000,96,,RUE DE MONTREUIL,6530,75011,75111,Paris 11e Arrondissement,75,,,75111000CN0052,,,12,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.395712,48.850615
2024-1210571,2024-01-11,000001,Vente,4200000,9,,RUE MORET,6553,75011,75111,Paris 11e Arrondissement,75,,,75111000AK0028,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,875,0,S,sols,,,188,2.379397,48.866917
2024-1210574,2024-01-04,000001,Vente,557500,119,,RUE DU CHEMIN VERT,1966,75011,75111,Paris 11e Arrondissement,75,,,75111000AX0018,,,104,53.86,125,,,,,,,,2,3,Dépendance,,0,,,,,,2.382861,48.861979
2024-1210574,2024-01-04,000001,Vente,557500,119,,RUE DU CHEMIN VERT,1966,75011,75111,Paris 11e Arrondissement,75,,,75111000AX0018,,,104,53.86,125,,,,,,,,2,2,Appartement,53,3,,,,,,2.382861,48.861979
2024-1210577,2024-01-11,000001,Vente,639000,8,,RUE POPINCOURT,7626,75011,75111,Paris 11e Arrondissement,75,,,75111000BK0114,,,229,62.08,230,62.08,250,,259,,,,4,2,Appartement,61,3,,,,,,2.377987,48.857345
2024-1210577,2024-01-11,000001,Vente,639000,8,,RUE POPINCOURT,7626,75011,75111,Paris 11e Arrondissement,75,,,75111000BK0114,,,229,62.08,230,62.08,250,,259,,,,4,3,Dépendance,,0,,,,,,2.377987,48.857345
2024-1210584,2024-01-02,000001,Vente,589300,34,,RUE TITON,9326,75011,75111,Paris 11e Arrondissement,75,,,75111000CT0079,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.386461,48.852855
2024-1210584,2024-01-02,000001,Vente,589300,34,,RUE TITON,9326,75011,75111,Paris 11e Arrondissement,75,,,75111000CT0079,,,16,51.66,,,,,,,,,1,2,Appartement,51,2,,,,,,2.386461,48.852855
2024-1210591,2024-01-04,000001,Vente,19000,3,,AV DE TAILLEBOURG,9151,75011,75111,Paris 11e Arrondissement,75,,,75111000CN0036,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.397057,48.849952
2024-1210592,2024-01-11,000001,Vente,18000,115,,AV PHILIPPE AUGUSTE,7380,75011,75111,Paris 11e Arrondissement,75,,,75111000BS0045,,,168,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.390041,48.857007
2024-1210603,2024-01-12,000001,Vente,323500,93,,BD VOLTAIRE,9907,75011,75111,Paris 11e Arrondissement,75,,,75111000BL0004,,,37,32.6,77,,,,,,,,2,2,Appartement,32,2,,,,,,2.377803,48.859651
2024-1210603,2024-01-12,000001,Vente,323500,93,,BD VOLTAIRE,9907,75011,75111,Paris 11e Arrondissement,75,,,75111000BL0004,,,37,32.6,77,,,,,,,,2,3,Dépendance,,0,,,,,,2.377803,48.859651
2024-1210605,2024-01-09,000001,Vente,140600,104,,RUE OBERKAMPF,6858,75011,75111,Paris 11e Arrondissement,75,,,75111000AT0028,,,233,13.89,,,,,,,,,1,2,Appartement,12,1,,,,,,2.379136,48.865075
2024-1210612,2024-01-11,000001,Vente,335000,95,,RUE OBERKAMPF,6858,75011,75111,Paris 11e Arrondissement,75,,,75111000AL0033,,,79,,,,,,,,,,1,2,Appartement,25,2,,,,,,2.375966,48.865622
2024-1210621,2024-01-10,000001,Vente,380000,256,,BD VOLTAIRE,9907,75011,75111,Paris 11e Arrondissement,75,,,75111000CR0140,,,43,,8,47.6,,,,,,,2,3,Dépendance,,0,,,,,,2.391621,48.850602
2024-1210621,2024-01-10,000001,Vente,380000,256,,BD VOLTAIRE,9907,75011,75111,Paris 11e Arrondissement,75,,,75111000CR0140,,,43,,8,47.6,,,,,,,2,2,Appartement,41,2,,,,,,2.391621,48.850602
2024-1210624,2024-01-05,000001,Vente,525000,4,,PAS CHARLES DALLERY,1817,75011,75111,Paris 11e Arrondissement,75,,,75111000BX0020,,,10,,,,,,,,,,1,2,Appartement,18,2,,,,,,2.378777,48.853554
2024-1210624,2024-01-05,000001,Vente,525000,4,,PAS CHARLES DALLERY,1817,75011,75111,Paris 11e Arrondissement,75,,,75111000BX0020,,,9,48.01,,,,,,,,,1,3,Dépendance,,0,,,,,,2.378777,48.853554
2024-1210624,2024-01-05,000001,Vente,525000,4,,PAS CHARLES DALLERY,1817,75011,75111,Paris 11e Arrondissement,75,,,75111000BX0020,,,9,48.01,,,,,,,,,1,2,Appartement,22,2,,,,,,2.378777,48.853554
2024-1210625,2024-01-09,000001,Vente,403000,27,,RUE LEON FROT,5554,75011,75111,Paris 11e Arrondissement,75,,,75111000CI0071,,,156,,233,,,,,,,,2,3,Dépendance,,0,,,,,,2.386983,48.854705
2024-1210625,2024-01-09,000001,Vente,403000,27,,RUE LEON FROT,5554,75011,75111,Paris 11e Arrondissement,75,,,75111000CI0071,,,156,,233,,,,,,,,2,2,Appartement,44,2,,,,,,2.386983,48.854705
2024-1210628,2024-01-08,000001,Vente,598500,146,,BD VOLTAIRE,9907,75011,75111,Paris 11e Arrondissement,75,,,75111000BV0042,,,5,59.54,,,,,,,,,1,2,Appartement,60,3,,,,,,2.382011,48.856356
2024-1210633,2024-01-05,000001,Vente,40000,20,,BD DES FILLES CALVAIRE,3642,75011,75111,Paris 11e Arrondissement,75,,,75111000AP0002,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.367337,48.861939
2024-1210647,2024-01-12,000001,Vente,16000,85,,RUE DE LA FONTAINE AU ROI,3717,75011,75111,Paris 11e Arrondissement,75,,,75111000AH0115,,,61,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.377116,48.869256
2024-1210648,2024-01-09,000001,Vente,285000,43,,RUE POPINCOURT,7626,75011,75111,Paris 11e Arrondissement,75,,,75111000BI0022,,,120,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.375804,48.859166
2024-1210648,2024-01-09,000001,Vente,285000,43,,RUE POPINCOURT,7626,75011,75111,Paris 11e Arrondissement,75,,,75111000BI0022,,,125,31.59,,,,,,,,,1,2,Appartement,28,2,,,,,,2.375804,48.859166
2024-1210648,2024-01-09,000001,Vente,285000,43,,RUE POPINCOURT,7626,75011,75111,Paris 11e Arrondissement,75,,,75111000BI0022,,,125,31.59,,,,,,,,,1,3,Dépendance,,0,,,,,,2.375804,48.859166
2024-1210654,2024-01-11,000001,Vente,159000,70,,RUE DE LA FOLIE REGNAULT,3703,75011,75111,Paris 11e Arrondissement,75,,,75111000BN0047,,,36,21.23,,,,,,,,,1,2,Appartement,18,1,,,,,,2.386236,48.861139
2024-1210671,2024-01-12,000001,Vente,320000,5,,RUE DE CRUSSOL,2475,75011,75111,Paris 11e Arrondissement,75,,,75111000AO0011,,,1,45.06,41,,,,,,,,2,4,Local industriel. commercial ou assimilé,58,0,,,,,,2.36709,48.864103
2024-1210673,2024-01-05,000001,Vente,1018000,3,,AV DE TAILLEBOURG,9151,75011,75111,Paris 11e Arrondissement,75,,,75111000CN0036,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.397057,48.849952
2024-1210673,2024-01-05,000001,Vente,1018000,3,,AV DE TAILLEBOURG,9151,75011,75111,Paris 11e Arrondissement,75,,,75111000CN0036,,,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.397057,48.849952
2024-1210673,2024-01-05,000001,Vente,1018000,3,,AV DE TAILLEBOURG,9151,75011,75111,Paris 11e Arrondissement,75,,,75111000CN0036,,,111,,154,100.07,,,,,,,2,2,Appartement,100,4,,,,,,2.397057,48.849952
2024-1210673,2024-01-05,000001,Vente,1018000,3,,AV DE TAILLEBOURG,9151,75011,75111,Paris 11e Arrondissement,75,,,75111000CN0036,,,111,,154,100.07,,,,,,,2,3,Dépendance,,0,,,,,,2.397057,48.849952
2024-1210684,2024-01-08,000001,Vente,730000,20,,BD RICHARD LENOIR,8208,75011,75111,Paris 11e Arrondissement,75,,,75111000BH0076,,,2,,45,54.33,,,,,,,2,2,Appartement,53,3,,,,,,2.370798,48.855648
2024-1210684,2024-01-08,000001,Vente,730000,20,,BD RICHARD LENOIR,8208,75011,75111,Paris 11e Arrondissement,75,,,75111000BH0076,,,2,,45,54.33,,,,,,,2,3,Dépendance,,0,,,,,,2.370798,48.855648
2024-1210707,2024-01-16,000001,Vente,180000,97,,RUE DE CHARONNE,1888,75011,75111,Paris 11e Arrondissement,75,,,75111000BW0090,,,67,34.3,,,,,,,,,1,2,Appartement,29,1,,,,,,2.383267,48.854636
2024-1210708,2024-01-10,000001,Vente,214100,13,,RUE DE NICE,6747,75011,75111,Paris 11e Arrondissement,75,,,75111000CK0036,,,18,22.59,46,,,,,,,,2,2,Appartement,21,2,,,,,,2.39027,48.854882
2024-1210718,2024-01-15,000001,Vente,695000,7,,RUE TROUSSEAU,9477,75011,75111,Paris 11e Arrondissement,75,,,75111000CE0089,,,19,,34,70.21,,,,,,,2,2,Appartement,55,2,,,,,,2.378421,48.851353
2024-1210718,2024-01-15,000001,Vente,695000,7,,RUE TROUSSEAU,9477,75011,75111,Paris 11e Arrondissement,75,,,75111000CE0089,,,34,70.21,,,,,,,,,1,3,Dépendance,,0,,,,,,2.378421,48.851353
2024-1210723,2024-01-12,000001,Vente,296500,112,,AV PARMENTIER,7067,75011,75111,Paris 11e Arrondissement,75,,,75111000AE0049,,,14,,,,,,,,,,1,2,Appartement,27,1,,,,,,2.373279,48.867316
2024-1210725,2024-01-05,000001,Vente,700318,93,,RUE DE LA FOLIE MERICOURT,3700,75011,75111,Paris 11e Arrondissement,75,,,75111000AB0010,,,33,59.66,8,,,,,,,,2,3,Dépendance,,0,,,,,,2.368887,48.867409
2024-1210725,2024-01-05,000001,Vente,700318,93,,RUE DE LA FOLIE MERICOURT,3700,75011,75111,Paris 11e Arrondissement,75,,,75111000AB0010,,,33,59.66,8,,,,,,,,2,2,Appartement,56,2,,,,,,2.368887,48.867409
2024-1210725,2024-01-05,000001,Vente,700318,110,,RUE DE LA FOLIE MERICOURT,3700,75011,75111,Paris 11e Arrondissement,75,,,75111000AB0032,,,127,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.368568,48.868342
2024-1210729,2024-01-15,000001,Vente,165000,64,,RUE DU CHEMIN VERT,1966,75011,75111,Paris 11e Arrondissement,75,,,75111000BK0003,,,32,16.86,,,,,,,,,1,2,Appartement,17,1,,,,,,2.376546,48.859399
2024-1210742,2024-01-08,000001,Vente,396900,12,,RUE DE LA FOLIE REGNAULT,3703,75011,75111,Paris 11e Arrondissement,75,,,75111000BS0286,,,214,40.25,225,,,,,,,,2,3,Dépendance,,0,,,,,,2.386485,48.857164
2024-1210742,2024-01-08,000001,Vente,396900,12,,RUE DE LA FOLIE REGNAULT,3703,75011,75111,Paris 11e Arrondissement,75,,,75111000BS0286,,,214,40.25,225,,,,,,,,2,2,Appartement,40,2,,,,,,2.386485,48.857164
2024-1210748,2024-01-10,000001,Vente,315000,221,,BD VOLTAIRE,9907,75011,75111,Paris 11e Arrondissement,75,,,75111000CR0166,,,45,,49,31.33,,,,,,,2,3,Dépendance,,0,,,,,,2.39085,48.851802
2024-1210748,2024-01-10,000001,Vente,315000,221,,BD VOLTAIRE,9907,75011,75111,Paris 11e Arrondissement,75,,,75111000CR0166,,,45,,49,31.33,,,,,,,2,2,Appartement,30,1,,,,,,2.39085,48.851802
2024-1210751,2024-01-15,000001,Vente,461538,20,,RUE DE LA FOLIE MERICOURT,3700,75011,75111,Paris 11e Arrondissement,75,,,75111000BA0008,,,1007,52.29,,,,,,,,,1,2,Appartement,62,4,,,,,,2.374282,48.862672
2024-1210755,2024-01-12,000001,Vente,1656637.1,9,,RUE PELEE,7222,75011,75111,Paris 11e Arrondissement,75,,,75111000BD0057,,,1341,238.03,,,,,,,,,1,2,Appartement,220,4,,,,,,2.36946,48.860146
2024-1210759,2024-01-12,000001,Vente,235000,115,,AV PHILIPPE AUGUSTE,7380,75011,75111,Paris 11e Arrondissement,75,,,75111000BS0045,,,2,,309,,,,,,,,2,3,Dépendance,,0,,,,,,2.390041,48.857007
2024-1210759,2024-01-12,000001,Vente,235000,115,,AV PHILIPPE AUGUSTE,7380,75011,75111,Paris 11e Arrondissement,75,,,75111000BS0045,,,2,,309,,,,,,,,2,2,Appartement,25,1,,,,,,2.390041,48.857007
2024-1210759,2024-01-12,000001,Vente,235000,115,,AV PHILIPPE AUGUSTE,7380,75011,75111,Paris 11e Arrondissement,75,,,75111000BS0045,,,189,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.390041,48.857007
2024-1210776,2024-01-10,000001,Vente,71228,68,,AV PARMENTIER,7067,75011,75111,Paris 11e Arrondissement,75,,,75111000AS0036,,,53,,54,,,,,,,,2,3,Dépendance,,0,,,,,,2.376325,48.863433
2024-1210785,2024-01-08,000001,Vente,380000,134,,BD VOLTAIRE,9907,75011,75111,Paris 11e Arrondissement,75,,,75111000BV0055,,,18,,54,,55,,60,,,,4,3,Dépendance,,0,,,,,,2.381139,48.856935
2024-1210785,2024-01-08,000001,Vente,380000,134,,BD VOLTAIRE,9907,75011,75111,Paris 11e Arrondissement,75,,,75111000BV0055,,,18,,54,,55,,60,,,,4,2,Appartement,29,2,,,,,,2.381139,48.856935
2024-1210799,2024-01-12,000001,Vente,118000,6,,RUE SAINT SEBASTIEN,8756,75011,75111,Paris 11e Arrondissement,75,,,75111000BD0071,,,29,10.56,,,,,,,,,1,2,Appartement,8,1,,,,,,2.368211,48.860765
2024-1210800,2024-01-12,000001,Echange,31400,47,,BD DE CHARONNE,1887,75011,75111,Paris 11e Arrondissement,75,,,75111000CM0019,,,40,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.397068,48.852217
2024-1210800,2024-01-12,000001,Echange,31400,47,,BD DE CHARONNE,1887,75011,75111,Paris 11e Arrondissement,75,,,75111000CM0019,,,40,,,,,,,,,,1,2,Appartement,150,6,,,,,,2.397068,48.852217
2024-1210800,2024-01-12,000001,Echange,31400,47,,BD DE CHARONNE,1887,75011,75111,Paris 11e Arrondissement,75,,,75111000CM0019,,,33,,,,,,,,,,1,2,Appartement,69,3,,,,,,2.397068,48.852217
2024-1210800,2024-01-12,000001,Echange,31400,47,,BD DE CHARONNE,1887,75011,75111,Paris 11e Arrondissement,75,,,75111000CM0019,,,33,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.397068,48.852217
2024-1210800,2024-01-12,000001,Echange,31400,47,,BD DE CHARONNE,1887,75011,75111,Paris 11e Arrondissement,75,,,75111000CM0019,,,40,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.397068,48.852217
2024-1210815,2024-01-05,000001,Vente,440000,71,,RUE SAINT MAUR,8699,75011,75111,Paris 11e Arrondissement,75,,,75111000AS0024,,,55,,69,39.02,,,,,,,2,3,Dépendance,,0,,,,,,2.37887,48.863181
2024-1210815,2024-01-05,000001,Vente,440000,71,,RUE SAINT MAUR,8699,75011,75111,Paris 11e Arrondissement,75,,,75111000AS0024,,,55,,69,39.02,,,,,,,2,2,Appartement,38,2,,,,,,2.37887,48.863181
2024-1210824,2024-01-16,000001,Vente,188000,52,,RUE SAINT MAUR,8699,75011,75111,Paris 11e Arrondissement,75,,,75111000AY0027,,,123,,,,,,,,,,1,2,Appartement,17,1,,,,,,2.380198,48.862748
2024-1210831,2024-01-16,000001,Vente,679250,2,T,PAS DU CHEMIN VERT,1965,75011,75111,Paris 11e Arrondissement,75,,,75111000BC0036,,,40,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.374791,48.85972
2024-1210831,2024-01-16,000001,Vente,679250,2,T,PAS DU CHEMIN VERT,1965,75011,75111,Paris 11e Arrondissement,75,,,75111000BC0036,,,8,70.6,,,,,,,,,1,2,Appartement,70,3,,,,,,2.374791,48.85972
2024-1210840,2024-01-10,000001,Vente,640000,103,,AV PHILIPPE AUGUSTE,7380,75011,75111,Paris 11e Arrondissement,75,,,75111000BS0046,,,383,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.390396,48.856523
2024-1210840,2024-01-10,000001,Vente,640000,103,,AV PHILIPPE AUGUSTE,7380,75011,75111,Paris 11e Arrondissement,75,,,75111000BS0046,,,10,71.66,179,,,,,,,,2,2,Appartement,72,3,,,,,,2.390396,48.856523
2024-1210855,2024-01-16,000001,Vente,311000,17,B,AV PARMENTIER,7067,75011,75111,Paris 11e Arrondissement,75,,,75111000AZ0075,,,49,,5,30.21,,,,,,,2,3,Dépendance,,0,,,,,,2.378001,48.860421
2024-1210855,2024-01-16,000001,Vente,311000,17,B,AV PARMENTIER,7067,75011,75111,Paris 11e Arrondissement,75,,,75111000AZ0075,,,49,,5,30.21,,,,,,,2,2,Appartement,28,2,,,,,,2.378001,48.860421
2024-1210863,2024-01-10,000001,Vente,480000,54,,RUE SAINT MAUR,8699,75011,75111,Paris 11e Arrondissement,75,,,75111000AY0101,,,349,,,,,,,,,,1,2,Appartement,62,3,,,,,,2.380353,48.863002
