id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-1210610,2024-01-11,000001,Vente,70000,161,,AV DE MALAKOFF,5939,75016,75116,Paris 16e Arrondissement,75,,,75116000EW0061,,,17,11.06,,,,,,,,,1,3,Dépendance,,0,,,,,,2.283325,48.876564
2024-1210611,2024-01-15,000001,Vente,1750000,33,,AV PIERRE 1ER SERBIE,7471,75016,75116,Paris 16e Arrondissement,75,,,75116000FO0057,,,5,121.51,,,,,,,,,1,4,Local industriel. commercial ou assimilé,100,0,,,,,,2.298732,48.86746
2024-1210613,2024-01-10,000001,Vente,473100,33,,RUE LAURISTON,5401,75016,75116,Paris 16e Arrondissement,75,,,75116000FF0032,,,158,,35,,,,,,,,2,2,Appartement,47,2,,,,,,2.291752,48.870601
2024-1210613,2024-01-10,000001,Vente,473100,33,,RUE LAURISTON,5401,75016,75116,Paris 16e Arrondissement,75,,,75116000FF0032,,,158,,35,,,,,,,,2,3,Dépendance,,0,,,,,,2.291752,48.870601
2024-1210616,2024-01-04,000001,Vente,53000,101,,RUE DE LA FAISANDERIE,3487,75016,75116,Paris 16e Arrondissement,75,,,75116000ED0116,,,196,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.274833,48.866384
2024-1210617,2024-01-04,000001,Vente,1250000,16,,RUE PAUL VALERY,7186,75016,75116,Paris 16e Arrondissement,75,,,75116000FF0023,,,23,,,,,,,,,,1,2,Appartement,82,3,,,,,,2.290302,48.870233
2024-1210617,2024-01-04,000001,Vente,1250000,16,,RUE PAUL VALERY,7186,75016,75116,Paris 16e Arrondissement,75,,,75116000FF0023,,,5,95.72,,,,,,,,,1,3,Dépendance,,0,,,,,,2.290302,48.870233
2024-1210617,2024-01-04,000001,Vente,1250000,16,,RUE PAUL VALERY,7186,75016,75116,Paris 16e Arrondissement,75,,,75116000FF0023,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.290302,48.870233
2024-1210617,2024-01-04,000001,Vente,1250000,16,,RUE PAUL VALERY,7186,75016,75116,Paris 16e Arrondissement,75,,,75116000FF0023,,,5,95.72,,,,,,,,,1,2,Appartement,100,4,,,,,,2.290302,48.870233
2024-1210622,2024-01-11,000001,Vente,1298100,95,,RUE DE PASSY,7087,75016,75116,Paris 16e Arrondissement,75,,,75116000CI0004,,,19,119.07,,,,,,,,,1,3,Dépendance,,0,,,,,,2.275227,48.857892
2024-1210622,2024-01-11,000001,Vente,1298100,95,,RUE DE PASSY,7087,75016,75116,Paris 16e Arrondissement,75,,,75116000CI0004,,,19,119.07,,,,,,,,,1,2,Appartement,119,4,,,,,,2.275227,48.857892
2024-1210627,2024-01-09,000001,Vente,1935500,17,,AV RAYMOND POINCARE,8059,75016,75116,Paris 16e Arrondissement,75,,,75116000DU0013,,,220,8.37,,,,,,,,,1,3,Dépendance,,0,,,,,,2.286047,48.864784
2024-1210627,2024-01-09,000001,Vente,1935500,24,,RUE DE LONGCHAMP,5744,75016,75116,Paris 16e Arrondissement,75,,,75116000FN0012,,,40,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.290645,48.865187
2024-1210627,2024-01-09,000001,Vente,1935500,24,,RUE DE LONGCHAMP,5744,75016,75116,Paris 16e Arrondissement,75,,,75116000FN0012,,,25,193.88,8,,,,,,,,2,2,Appartement,196,6,,,,,,2.290645,48.865187
2024-1210627,2024-01-09,000001,Vente,1935500,24,,RUE DE LONGCHAMP,5744,75016,75116,Paris 16e Arrondissement,75,,,75116000FN0012,,,25,193.88,8,,,,,,,,2,3,Dépendance,,0,,,,,,2.290645,48.865187
2024-1210629,2024-01-15,000001,Vente,106000,35,,RUE LAURISTON,5401,75016,75116,Paris 16e Arrondissement,75,,,75116000FF0032,,,58,10.34,,,,,,,,,1,2,Appartement,11,1,,,,,,2.291752,48.870601
2024-1210636,2024-01-15,000001,Vente,420000,8,,RUE PICOT,7399,75016,75116,Paris 16e Arrondissement,75,,,75116000ES0034,,,142,30.7,155,,,,,,,,2,2,Appartement,26,1,,,,,,2.282496,48.871122
2024-1210642,2024-01-16,000001,Vente,240000,55,,RUE CLAUDE TERRASSE,2084,75016,75116,Paris 16e Arrondissement,75,,,75116000AE0100,,,1,27.11,,,,,,,,,1,3,Dépendance,,0,,,,,,2.260707,48.837291
2024-1210642,2024-01-16,000001,Vente,240000,55,,RUE CLAUDE TERRASSE,2084,75016,75116,Paris 16e Arrondissement,75,,,75116000AE0100,,,1,27.11,,,,,,,,,1,2,Appartement,26,2,,,,,,2.260707,48.837291
2024-1210645,2024-01-05,000001,Vente,208000,37,,RUE DE LONGCHAMP,5744,75016,75116,Paris 16e Arrondissement,75,,,75116000FR0032,,,34,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.289226,48.864867
2024-1210645,2024-01-05,000001,Vente,208000,37,,RUE DE LONGCHAMP,5744,75016,75116,Paris 16e Arrondissement,75,,,75116000FR0032,,,35,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.289226,48.864867
2024-1210651,2024-01-09,000001,Vente,100000,45,,RUE EMILE MENIER,3252,75016,75116,Paris 16e Arrondissement,75,,,75116000DZ0040,,,76,,88,,,,,,,,2,3,Dépendance,,0,,,,,,2.27914,48.869875
2024-1210651,2024-01-09,000001,Vente,100000,45,,RUE EMILE MENIER,3252,75016,75116,Paris 16e Arrondissement,75,,,75116000DZ0040,,,76,,88,,,,,,,,2,3,Dépendance,,0,,,,,,2.27914,48.869875
2024-1210661,2024-01-08,000001,Vente,1700000,23,,RUE SCHEFFER,8872,75016,75116,Paris 16e Arrondissement,75,,,75116000DK0061,,,47,172.82,,,,,,,,,1,2,Appartement,65,2,,,,,,2.282593,48.861297
2024-1210661,2024-01-08,000001,Vente,1700000,23,,RUE SCHEFFER,8872,75016,75116,Paris 16e Arrondissement,75,,,75116000DK0061,,,14,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.282593,48.861297
2024-1210661,2024-01-08,000001,Vente,1700000,23,,RUE SCHEFFER,8872,75016,75116,Paris 16e Arrondissement,75,,,75116000DK0061,,,41,9.28,,,,,,,,,1,3,Dépendance,,0,,,,,,2.282593,48.861297
2024-1210661,2024-01-08,000001,Vente,1700000,23,,RUE SCHEFFER,8872,75016,75116,Paris 16e Arrondissement,75,,,75116000DK0061,,,48,,,,,,,,,,1,2,Appartement,120,3,,,,,,2.282593,48.861297
2024-1210661,2024-01-08,000001,Vente,1700000,8,,RUE BELLINI,0845,75016,75116,Paris 16e Arrondissement,75,,,75116000DK0062,,,95,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.282161,48.861039
2024-1210662,2024-01-08,000001,Vente,1608000,81,,BD DE MONTMORENCY,6516,75016,75116,Paris 16e Arrondissement,75,,,75116000BQ0004,,,182,100.27,48,,,,,,,,2,3,Dépendance,,0,,,,,,2.261529,48.84942
2024-1210662,2024-01-08,000001,Vente,1608000,81,,BD DE MONTMORENCY,6516,75016,75116,Paris 16e Arrondissement,75,,,75116000BQ0004,,,182,100.27,48,,,,,,,,2,2,Appartement,103,4,,,,,,2.261529,48.84942
2024-1210662,2024-01-08,000001,Vente,1608000,81,,BD DE MONTMORENCY,6516,75016,75116,Paris 16e Arrondissement,75,,,75116000BQ0004,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.261529,48.84942
2024-1210662,2024-01-08,000001,Vente,1608000,81,,BD DE MONTMORENCY,6516,75016,75116,Paris 16e Arrondissement,75,,,75116000BQ0004,,,182,100.27,48,,,,,,,,2,3,Dépendance,,0,,,,,,2.261529,48.84942
2024-1210665,2024-01-10,000001,Vente,1108550,3,,RUE LALO,5283,75016,75116,Paris 16e Arrondissement,75,,,75116000EV0022,,,301,84.06,329,,331,,,,,,3,2,Appartement,80,2,,,,,,2.280298,48.873386
2024-1210665,2024-01-10,000001,Vente,1108550,3,,RUE LALO,5283,75016,75116,Paris 16e Arrondissement,75,,,75116000EV0022,,,301,84.06,329,,331,,,,,,3,3,Dépendance,,0,,,,,,2.280298,48.873386
2024-1210665,2024-01-10,000001,Vente,1108550,3,,RUE LALO,5283,75016,75116,Paris 16e Arrondissement,75,,,75116000EV0022,,,301,84.06,329,,331,,,,,,3,3,Dépendance,,0,,,,,,2.280298,48.873386
2024-1210665,2024-01-10,000001,Vente,1108550,3,,RUE LALO,5283,75016,75116,Paris 16e Arrondissement,75,,,75116000EV0022,,,410,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.280298,48.873386
2024-1210670,2024-01-15,000001,Vente,640000,142,,AV DE VERSAILLES,9706,75016,75116,Paris 16e Arrondissement,75,,,75116000AH0007,,,11,62.23,,,,,,,,,1,4,Local industriel. commercial ou assimilé,20,0,,,,,,2.26638,48.84173
2024-1210670,2024-01-15,000001,Vente,640000,142,,AV DE VERSAILLES,9706,75016,75116,Paris 16e Arrondissement,75,,,75116000AH0007,,,11,62.23,,,,,,,,,1,2,Appartement,50,1,,,,,,2.26638,48.84173
2024-1210689,2024-01-11,000001,Vente,72500,5,,RUE JOUVENET,5042,75016,75116,Paris 16e Arrondissement,75,,,75116000AR0019,,,177,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.264982,48.841559
2024-1210698,2024-01-05,000001,Vente,1210600,8,,RUE DEGAS,2643,75016,75116,Paris 16e Arrondissement,75,,,75116000CA0002,,,2,,25,122.52,,,,,,,2,2,Appartement,105,4,,,,,,2.274709,48.849034
2024-1210698,2024-01-05,000001,Vente,1210600,8,,RUE DEGAS,2643,75016,75116,Paris 16e Arrondissement,75,,,75116000CA0002,,,2,,25,122.52,,,,,,,2,3,Dépendance,,0,,,,,,2.274709,48.849034
2024-1210704,2024-01-03,000001,Vente,185000,152,,BD MURAT,6639,75016,75116,Paris 16e Arrondissement,75,,,75116000AF0012,,,24,43.93,51,,,,,,,,2,2,Appartement,44,2,,,,,,2.263782,48.83804
2024-1210709,2024-01-05,000001,Vente,588684,15,,RUE DE REMUSAT,8122,75016,75116,Paris 16e Arrondissement,75,,,75116000AL0025,,,106,,59,54.12,,,,,,,2,2,Appartement,67,2,,,,,,2.271836,48.847485
2024-1210709,2024-01-05,000001,Vente,588684,15,,RUE DE REMUSAT,8122,75016,75116,Paris 16e Arrondissement,75,,,75116000AL0025,,,106,,59,54.12,,,,,,,2,3,Dépendance,,0,,,,,,2.271836,48.847485
2024-1210715,2024-01-08,000001,Vente,690000,95,,AV VICTOR HUGO,9761,75016,75116,Paris 16e Arrondissement,75,,,75116000DX0052,,,10,,32,61.13,,,,,,,2,4,Local industriel. commercial ou assimilé,65,0,,,,,,2.284396,48.868911
2024-1210719,2024-01-10,000001,Vente,115000,45,,RUE MICHEL ANGE,6324,75016,75116,Paris 16e Arrondissement,75,,,75116000AP0014,,,52,15.25,,,,,,,,,1,3,Dépendance,,0,,,,,,2.261539,48.84432
2024-1210728,2024-01-12,000001,Vente,477180,31,,RUE DE PASSY,7087,75016,75116,Paris 16e Arrondissement,75,,,75116000CH0046,,,11,29.18,12,,13,,,,,,3,2,Appartement,30,2,,,,,,2.281881,48.857778
2024-1210735,2024-01-08,000001,Vente,332000,82,,RUE CHARDON LAGACHE,1790,75016,75116,Paris 16e Arrondissement,75,,,75116000AR0168,,,17,36.65,,,,,,,,,1,3,Dépendance,,0,,,,,,2.263016,48.841131
2024-1210735,2024-01-08,000001,Vente,332000,82,,RUE CHARDON LAGACHE,1790,75016,75116,Paris 16e Arrondissement,75,,,75116000AR0168,,,17,36.65,,,,,,,,,1,2,Appartement,38,2,,,,,,2.263016,48.841131
2024-1210745,2024-01-12,000001,Vente,100000,32,,BD FLANDRIN,3663,75016,75116,Paris 16e Arrondissement,75,,,75116000ED0018,,,181,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.273255,48.866851
2024-1210745,2024-01-12,000001,Vente,100000,32,,BD FLANDRIN,3663,75016,75116,Paris 16e Arrondissement,75,,,75116000ED0018,,,182,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.273255,48.866851
2024-1210780,2024-01-10,000001,Vente,110480,9,,RUE MICHEL ANGE,6324,75016,75116,Paris 16e Arrondissement,75,,,75116000AN0057,,,38,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.263943,48.847116
2024-1210783,2024-01-19,000001,Vente,40000,11,,RUE PARENT DE ROSAN,7063,75016,75116,Paris 16e Arrondissement,75,,,75116000AS0048,,,2313,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.259957,48.839485
2024-1210788,2024-01-11,000001,Vente,33000,3,,VLA FAISANDERIE,3488,75016,75116,Paris 16e Arrondissement,75,,,75116000EE0005,,,34,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.27594,48.869847
2024-1210791,2024-01-18,000001,Vente,772600,35,,RUE LAURISTON,5401,75016,75116,Paris 16e Arrondissement,75,,,75116000FF0032,,,118,,147,,163,,67,72.17,68,,6,2,Appartement,70,5,,,,,,2.291752,48.870601
2024-1210791,2024-01-18,000001,Vente,772600,35,,RUE LAURISTON,5401,75016,75116,Paris 16e Arrondissement,75,,,75116000FF0032,,,118,,147,,163,,67,72.17,68,,6,3,Dépendance,,0,,,,,,2.291752,48.870601
2024-1210791,2024-01-18,000001,Vente,772600,35,,RUE LAURISTON,5401,75016,75116,Paris 16e Arrondissement,75,,,75116000FF0032,,,118,,147,,163,,67,72.17,68,,6,3,Dépendance,,0,,,,,,2.291752,48.870601
2024-1210791,2024-01-18,000001,Vente,772600,35,,RUE LAURISTON,5401,75016,75116,Paris 16e Arrondissement,75,,,75116000FF0032,,,118,,147,,163,,67,72.17,68,,6,3,Dépendance,,0,,,,,,2.291752,48.870601
2024-1210798,2024-01-16,000001,Vente,874090,39,,RUE JEAN DE LA FONTAINE,5249,75016,75116,Paris 16e Arrondissement,75,,,75116000BZ0005,,,147,81.06,174,,,,,,,,2,2,Appartement,86,4,,,,,,2.270979,48.850218
2024-1210798,2024-01-16,000001,Vente,874090,39,,RUE JEAN DE LA FONTAINE,5249,75016,75116,Paris 16e Arrondissement,75,,,75116000BZ0005,,,147,81.06,174,,,,,,,,2,3,Dépendance,,0,,,,,,2.270979,48.850218
2024-1210817,2024-01-19,000001,Vente,615000,38,,AV BUGEAUD,1373,75016,75116,Paris 16e Arrondissement,75,,,75116000ES0003,,,261,,305,59.06,,,,,,,2,2,Appartement,60,2,,,,,,2.28029,48.871156
2024-1210819,2024-01-19,000001,Vente,137513.4,24,,RUE DE L ANNONCIATION,0362,75016,75116,Paris 16e Arrondissement,75,,,75116000CI0033,,,147,,,,,,,,,,1,2,Appartement,13,1,,,,,,2.27922,48.856902
2024-1210826,2024-01-05,000001,Vente,295000,10,,RUE DU BOUQUET DE LONGCHAMP,1180,75016,75116,Paris 16e Arrondissement,75,,,75116000FN0008,,,40,26.47,,,,,,,,,1,2,Appartement,28,1,,,,,,2.290746,48.865432
2024-1210828,2024-01-08,000001,Vente,343526,14,,RUE DE MUSSET,6649,75016,75116,Paris 16e Arrondissement,75,,,75116000AQ0045,,,12,32.03,,,,,,,,,1,3,Dépendance,,0,,,,,,2.264579,48.841991
2024-1210828,2024-01-08,000001,Vente,343526,14,,RUE DE MUSSET,6649,75016,75116,Paris 16e Arrondissement,75,,,75116000AQ0045,,,12,32.03,,,,,,,,,1,2,Appartement,32,2,,,,,,2.264579,48.841991
2024-1210829,2024-01-03,000001,Vente,272000,27,,RUE DE PASSY,7087,75016,75116,Paris 16e Arrondissement,75,,,75116000CH0047,,,131,,202,23.8,,,,,,,2,2,Appartement,21,1,,,,,,2.282078,48.857896
2024-1210829,2024-01-03,000001,Vente,272000,27,,RUE DE PASSY,7087,75016,75116,Paris 16e Arrondissement,75,,,75116000CH0047,,,131,,202,23.8,,,,,,,2,3,Dépendance,,0,,,,,,2.282078,48.857896
2024-1210838,2024-01-11,000001,Vente,190000,11,,RUE DE LA FAISANDERIE,3487,75016,75116,Paris 16e Arrondissement,75,,,75116000DZ0010,,,33,18.37,,,,,,,,,1,3,Dépendance,,0,,,,,,2.277564,48.870624
2024-1210842,2024-01-16,000001,Vente,50000,94,,AV D IENA,4693,75016,75116,Paris 16e Arrondissement,75,,,75116000FH0017,,,5,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.295832,48.871861
2024-1210849,2024-01-15,000001,Vente,59900,69,,RUE MICHEL ANGE,6324,75016,75116,Paris 16e Arrondissement,75,,,75116000AQ0074,,,66,12,,,,,,,,,1,3,Dépendance,,0,,,,,,2.260162,48.842672
2024-1210850,2024-01-19,000001,Vente,364800,30,,RUE FELICIEN DAVID,3545,75016,75116,Paris 16e Arrondissement,75,,,75116000BY0024,,,127,38.7,6,,,,,,,,2,2,Appartement,35,1,,,,,,2.273081,48.84901
2024-1210850,2024-01-19,000001,Vente,364800,30,,RUE FELICIEN DAVID,3545,75016,75116,Paris 16e Arrondissement,75,,,75116000BY0024,,,127,38.7,6,,,,,,,,2,3,Dépendance,,0,,,,,,2.273081,48.84901
2024-1210865,2024-01-19,000001,Vente,188500,3,,AV DU COL BONNET,2199,75016,75116,Paris 16e Arrondissement,75,,,75116000CJ0009,,,20,21.78,,,,,,,,,1,2,Appartement,35,1,,,,,,2.278733,48.854825
2024-1210877,2024-01-05,000001,Vente,922330,16,,AV PERRICHONT,7290,75016,75116,Paris 16e Arrondissement,75,,,75116000BY0021,,,40,90.41,91,,,,,,,,2,3,Dépendance,,0,,,,,,2.272424,48.849493
2024-1210877,2024-01-05,000001,Vente,922330,16,,AV PERRICHONT,7290,75016,75116,Paris 16e Arrondissement,75,,,75116000BY0021,,,134,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.272424,48.849493
2024-1210877,2024-01-05,000001,Vente,922330,16,,AV PERRICHONT,7290,75016,75116,Paris 16e Arrondissement,75,,,75116000BY0021,,,40,90.41,91,,,,,,,,2,2,Appartement,90,3,,,,,,2.272424,48.849493
2024-1210890,2024-01-19,000001,Vente,870000,9,,RUE CHALGRIN,1690,75016,75116,Paris 16e Arrondissement,75,,,75116000FA0107,,,8,145.84,,,,,,,,,1,3,Dépendance,,0,,,,,,2.288671,48.874281
2024-1210890,2024-01-19,000001,Vente,870000,9,,RUE CHALGRIN,1690,75016,75116,Paris 16e Arrondissement,75,,,75116000FA0107,,,8,145.84,,,,,,,,,1,2,Appartement,152,4,,,,,,2.288671,48.874281
2024-1210890,2024-01-19,000001,Vente,870000,9,,RUE CHALGRIN,1690,75016,75116,Paris 16e Arrondissement,75,,,75116000FA0107,,,8,145.84,,,,,,,,,1,3,Dépendance,,0,,,,,,2.288671,48.874281
2024-1210892,2024-01-19,000001,Vente,85000,33,,AV VICTOR HUGO,9761,75016,75116,Paris 16e Arrondissement,75,,,75116000FF0006,,,102,9.19,,,,,,,,,1,3,Dépendance,,0,,,,,,2.29057,48.871565
2024-1210895,2024-01-22,000001,Vente,820000,4,,AV DE LAMBALLE,5294,75016,75116,Paris 16e Arrondissement,75,,,75116000CE0014,,,104,74.2,134,,,,,,,,2,3,Dépendance,,0,,,,,,2.282801,48.854717
2024-1210895,2024-01-22,000001,Vente,820000,4,,AV DE LAMBALLE,5294,75016,75116,Paris 16e Arrondissement,75,,,75116000CE0014,,,104,74.2,134,,,,,,,,2,2,Appartement,75,2,,,,,,2.282801,48.854717
2024-1210912,2024-01-15,000001,Vente,640000,62,,BD FLANDRIN,3663,75016,75116,Paris 16e Arrondissement,75,,,75116000ED0002,,,2,97.34,,,,,,,,,1,3,Dépendance,,0,,,,,,2.27423,48.868256
2024-1210912,2024-01-15,000001,Vente,640000,62,,BD FLANDRIN,3663,75016,75116,Paris 16e Arrondissement,75,,,75116000ED0002,,,2,97.34,,,,,,,,,1,2,Appartement,98,3,,,,,,2.27423,48.868256
2024-1210916,2024-01-17,000001,Vente,1350000,2,,PL RODIN,8302,75016,75116,Paris 16e Arrondissement,75,,,75116000BT0079,,,25,103.6,42,,,,,,,,2,3,Dépendance,,0,,,,,,2.271141,48.85371
